,Chromosome,Left,Right,IMI,Crossover
36571,Chr05,627432.0,627532.0,99,0
36572,Chr05,627532.0,627548.0,15,0
36573,Chr05,627548.0,627593.0,44,0
36574,Chr05,627593.0,627614.0,20,0
36575,Chr05,627614.0,627643.0,28,0
36576,Chr05,627643.0,627684.0,40,0
36577,Chr05,627684.0,627851.0,166,0
36578,Chr05,627851.0,627875.0,23,0
36579,Chr05,627875.0,627912.0,36,0
36580,Chr05,627912.0,627915.0,2,0
36581,Chr05,627915.0,627935.0,19,0
36582,Chr05,627937.0,628197.0,259,0
36583,Chr05,628197.0,628238.0,40,0
36584,Chr05,628238.0,628256.0,17,0
36585,Chr05,628256.0,628381.0,124,0
36586,Chr05,628381.0,628438.0,56,0
36587,Chr05,628438.0,628621.0,182,0
36588,Chr05,628621.0,628636.0,14,0
36589,Chr05,628636.0,628859.0,222,0
36590,Chr05,628859.0,628982.0,122,0
36591,Chr05,628982.0,629141.0,158,0
36592,Chr05,629141.0,629161.0,19,0
36593,Chr05,629161.0,629183.0,21,0
36594,Chr05,629183.0,629188.0,4,0
36595,Chr05,629188.0,629191.0,2,0
36596,Chr05,629191.0,629233.0,41,0
36597,Chr05,629233.0,629274.0,40,0
36598,Chr05,629274.0,629314.0,39,0
36599,Chr05,629314.0,629544.0,229,0
36600,Chr05,629545.0,629653.0,107,0
36601,Chr05,629653.0,629715.0,61,0
36602,Chr05,629715.0,629829.0,113,0
36603,Chr05,629829.0,629836.0,6,0
36604,Chr05,629836.0,630682.0,845,0
36605,Chr05,630682.0,630784.0,101,0
36606,Chr05,630784.0,630789.0,4,0
36607,Chr05,630789.0,630803.0,13,0
36608,Chr05,630803.0,631154.0,350,0
36609,Chr05,631154.0,631219.0,64,0
36610,Chr05,631219.0,631333.0,113,0
36611,Chr05,631333.0,631356.0,22,0
36612,Chr05,631356.0,631383.0,26,0
36613,Chr05,631383.0,631650.0,266,0
36614,Chr05,631650.0,631913.0,262,0
36615,Chr05,631913.0,631926.0,12,0
36616,Chr05,631926.0,631938.0,11,0
36617,Chr05,631938.0,631947.0,8,0
36618,Chr05,631947.0,632033.0,85,0
36619,Chr05,632033.0,632063.0,29,0
36620,Chr05,632063.0,632165.0,101,0
36621,Chr05,632165.0,632177.0,11,0
36622,Chr05,632177.0,632193.0,15,0
36623,Chr05,632194.0,632203.0,8,0
36624,Chr05,632203.0,632227.0,23,0
36625,Chr05,632227.0,632291.0,63,0
36626,Chr05,632291.0,632316.0,24,0
36627,Chr05,632316.0,632350.0,33,0
36628,Chr05,632350.0,632422.0,71,0
36629,Chr05,632422.0,632584.0,161,0
36630,Chr05,632584.0,632614.0,29,0
36631,Chr05,632614.0,632717.0,102,0
36632,Chr05,632719.0,632724.0,4,0
36633,Chr05,632724.0,632731.0,6,0
36634,Chr05,632731.0,632749.0,17,0
36635,Chr05,632749.0,632774.0,24,0
36636,Chr05,632774.0,632903.0,128,0
36637,Chr05,632903.0,633076.0,172,0
36638,Chr05,633076.0,633118.0,41,0
36639,Chr05,633118.0,633127.0,8,0
36640,Chr05,633127.0,633178.0,50,0
36641,Chr05,633178.0,633440.0,261,0
36642,Chr05,633440.0,633444.0,3,0
36643,Chr05,633444.0,633461.0,16,0
36644,Chr05,633461.0,633490.0,28,0
36645,Chr05,633490.0,633583.0,92,0
36646,Chr05,633583.0,633927.0,343,0
36647,Chr05,633927.0,634241.0,313,0
36648,Chr05,634241.0,634367.0,125,0
36649,Chr05,634367.0,634941.0,573,0
36650,Chr05,634941.0,635080.0,138,0
36651,Chr05,635080.0,635468.0,387,0
36652,Chr05,635468.0,636231.0,762,0
36653,Chr05,636231.0,636406.0,174,0
36654,Chr05,636406.0,636483.0,76,0
36655,Chr05,636483.0,636839.0,355,0
36656,Chr05,636839.0,636928.0,88,0
36657,Chr05,636928.0,637371.0,442,0
36658,Chr05,637371.0,637442.0,70,0
36659,Chr05,637442.0,637734.0,291,0
36660,Chr05,637734.0,638080.0,345,0
36661,Chr05,638080.0,638917.0,836,0
36662,Chr05,638917.0,639030.0,112,0
36663,Chr05,639030.0,639043.0,12,0
36664,Chr05,639043.0,639737.0,693,0
36665,Chr05,639737.0,639882.0,144,0
36666,Chr05,639882.0,640045.0,162,0
36667,Chr05,640045.0,640099.0,53,0
36668,Chr05,640099.0,640622.0,522,0
36669,Chr05,640622.0,640650.0,27,0
36670,Chr05,640650.0,640666.0,15,0
36671,Chr05,640666.0,640932.0,265,0
36672,Chr05,640932.0,640991.0,58,0
36673,Chr05,640991.0,641993.0,1001,0
36674,Chr05,641993.0,642319.0,325,0
36675,Chr05,642319.0,642413.0,93,0
36676,Chr05,642413.0,642773.0,359,0
36677,Chr05,642773.0,642805.0,31,0
36678,Chr05,642805.0,643060.0,254,0
36679,Chr05,643060.0,643142.0,81,0
36680,Chr05,643142.0,644415.0,1272,0
36681,Chr05,644415.0,644676.0,260,0
36682,Chr05,644676.0,645671.0,994,0
36683,Chr05,645671.0,645757.0,85,0
36684,Chr05,645757.0,646408.0,650,0
36685,Chr05,646408.0,647179.0,770,0
36686,Chr05,647179.0,647521.0,341,0
36687,Chr05,647521.0,647708.0,186,0
36688,Chr05,647708.0,647783.0,74,0
36689,Chr05,647783.0,647801.0,17,0
36690,Chr05,647801.0,647805.0,3,0
36691,Chr05,647805.0,647888.0,82,0
36692,Chr05,647888.0,648051.0,162,0
36693,Chr05,648051.0,649317.0,1265,1
36694,Chr05,649317.0,649596.0,278,0
36695,Chr05,649596.0,650270.0,673,0
36696,Chr05,650270.0,650872.0,601,0
36697,Chr05,650872.0,651188.0,315,0
36698,Chr05,651188.0,651219.0,30,0
36699,Chr05,651219.0,651528.0,308,0
36700,Chr05,651528.0,651750.0,221,0
36701,Chr05,651750.0,651834.0,83,0
36702,Chr05,651834.0,651992.0,157,0
36703,Chr05,651992.0,652239.0,246,0
36704,Chr05,652239.0,652246.0,6,0
36705,Chr05,652246.0,652313.0,66,0
36706,Chr05,652313.0,652358.0,44,0
36707,Chr05,652358.0,652376.0,17,0
36708,Chr05,652376.0,652380.0,3,0
36709,Chr05,652380.0,652605.0,224,0
36710,Chr05,652605.0,652803.0,197,0
36711,Chr05,652803.0,652812.0,8,0
36712,Chr05,652812.0,652952.0,139,0
36713,Chr05,652952.0,653499.0,546,0
36714,Chr05,653499.0,653675.0,175,0
36715,Chr05,653675.0,653876.0,200,0
36716,Chr05,653876.0,654120.0,243,0
36717,Chr05,654120.0,654128.0,7,0
36718,Chr05,654128.0,654175.0,46,0
36719,Chr05,654175.0,654474.0,298,0
36720,Chr05,654474.0,654807.0,332,0
36721,Chr05,654807.0,654891.0,83,0
36722,Chr05,654891.0,656072.0,1180,0
36723,Chr05,656072.0,656330.0,257,0
36724,Chr05,656330.0,656350.0,19,0
36725,Chr05,656350.0,656417.0,66,0
36726,Chr05,656417.0,656424.0,6,0
36727,Chr05,656424.0,656565.0,140,0
36728,Chr05,656565.0,656587.0,21,0
36729,Chr05,656587.0,656642.0,54,0
36730,Chr05,656642.0,656675.0,32,0
36731,Chr05,656675.0,656810.0,134,0
36732,Chr05,656811.0,657380.0,568,0
36733,Chr05,657380.0,657443.0,62,0
36734,Chr05,657443.0,657892.0,448,0
36735,Chr05,657892.0,658202.0,309,0
36736,Chr05,658202.0,658589.0,386,0
36737,Chr05,658589.0,658878.0,288,0
36738,Chr05,658878.0,658962.0,83,0
36739,Chr05,658962.0,659263.0,300,0
36740,Chr05,659263.0,659380.0,116,0
36741,Chr05,659380.0,659705.0,324,0
36742,Chr05,659705.0,659749.0,43,0
36743,Chr05,659749.0,659819.0,69,0
36744,Chr05,659819.0,659863.0,43,0
36745,Chr05,659863.0,660167.0,303,0
36746,Chr05,660167.0,660368.0,200,0
36747,Chr05,660368.0,660768.0,399,0
36748,Chr05,660768.0,661445.0,676,0
36749,Chr05,661445.0,661526.0,80,0
36750,Chr05,661526.0,661534.0,7,0
36751,Chr05,661534.0,661577.0,42,0
36752,Chr05,661577.0,661582.0,4,0
36753,Chr05,661582.0,661978.0,395,0
36754,Chr05,661978.0,662934.0,955,0
36755,Chr05,662934.0,662969.0,34,0
36756,Chr05,662969.0,663246.0,276,0
36757,Chr05,663246.0,663329.0,82,0
36758,Chr05,663329.0,663409.0,79,0
36759,Chr05,663409.0,663510.0,100,0
36760,Chr05,663511.0,663514.0,2,0
36761,Chr05,663514.0,663802.0,287,0
36762,Chr05,663802.0,663891.0,88,0
36763,Chr05,663891.0,664337.0,445,0
36764,Chr05,664337.0,664364.0,26,0
36765,Chr05,664364.0,664589.0,224,0
36766,Chr05,664589.0,664811.0,221,0
36767,Chr05,664811.0,665641.0,829,0
36768,Chr05,665641.0,666274.0,632,0
36769,Chr05,666274.0,666317.0,42,0
36770,Chr05,666317.0,666391.0,73,0
36771,Chr05,666391.0,667462.0,1070,0
36772,Chr05,667462.0,667647.0,184,0
36773,Chr05,667647.0,668811.0,1163,1
36774,Chr05,668811.0,668868.0,56,0
36775,Chr05,668868.0,669303.0,434,0
36776,Chr05,669303.0,669309.0,5,0
36777,Chr05,669309.0,669369.0,59,0
36778,Chr05,669369.0,669672.0,302,0
36779,Chr05,669672.0,669813.0,140,0
36780,Chr05,669813.0,670017.0,203,0
36781,Chr05,670017.0,670211.0,193,0
36782,Chr05,670211.0,670461.0,249,0
36783,Chr05,670461.0,670837.0,375,0
36784,Chr05,670837.0,670849.0,11,0
36785,Chr05,670849.0,670885.0,35,0
36786,Chr05,670885.0,670917.0,31,0
36787,Chr05,670917.0,670947.0,29,0
36788,Chr05,670947.0,670965.0,17,0
36789,Chr05,670965.0,671076.0,110,0
36790,Chr05,671076.0,671184.0,107,0
36791,Chr05,671185.0,671425.0,239,1
36792,Chr05,671425.0,671497.0,71,0
36793,Chr05,671497.0,671536.0,38,0
36794,Chr05,671536.0,671621.0,84,0
36795,Chr05,671621.0,671694.0,72,0
36796,Chr05,671694.0,672007.0,312,0
36797,Chr05,672007.0,672085.0,77,0
36798,Chr05,672085.0,672110.0,24,0
36799,Chr05,672110.0,672188.0,77,0
36800,Chr05,672188.0,672573.0,384,1
36801,Chr05,672573.0,672752.0,178,0
36802,Chr05,672752.0,673208.0,455,0
36803,Chr05,673208.0,673341.0,132,0
36804,Chr05,673341.0,673937.0,595,0
36805,Chr05,673937.0,674353.0,415,0
36806,Chr05,674353.0,674487.0,133,0
36807,Chr05,674487.0,674537.0,49,0
36808,Chr05,674537.0,674589.0,51,0
36809,Chr05,674589.0,674788.0,198,0
36810,Chr05,674788.0,674860.0,71,0
36811,Chr05,674860.0,674914.0,53,0
36812,Chr05,674914.0,674939.0,24,0
36813,Chr05,674939.0,675123.0,183,0
36814,Chr05,675123.0,675220.0,96,0
36815,Chr05,675220.0,675411.0,190,0
36816,Chr05,675411.0,675434.0,22,0
36817,Chr05,675434.0,675594.0,159,0
36818,Chr05,675594.0,675609.0,14,0
36819,Chr05,675609.0,675669.0,59,0
36820,Chr05,675669.0,675744.0,74,0
36821,Chr05,675744.0,675785.0,40,0
36822,Chr05,675785.0,675809.0,23,0
36823,Chr05,675809.0,675893.0,83,0
36824,Chr05,675893.0,675914.0,20,0
36825,Chr05,675914.0,676109.0,194,0
36826,Chr05,676109.0,676706.0,596,0
36827,Chr05,676706.0,676888.0,181,0
36828,Chr05,676888.0,677058.0,169,0
36829,Chr05,677058.0,677077.0,18,0
36830,Chr05,677077.0,677082.0,4,0
36831,Chr05,677082.0,677372.0,289,0
36832,Chr05,677372.0,677426.0,53,0
36833,Chr05,677426.0,677738.0,311,0
36834,Chr05,677738.0,677742.0,3,0
36835,Chr05,677742.0,677753.0,10,0
36836,Chr05,677753.0,677789.0,35,0
36837,Chr05,677789.0,677792.0,2,0
36838,Chr05,677794.0,677798.0,3,0
36839,Chr05,677798.0,677822.0,23,0
36840,Chr05,677822.0,678172.0,349,0
36841,Chr05,678172.0,678180.0,7,0
36842,Chr05,678180.0,678532.0,351,0
36843,Chr05,678532.0,678543.0,10,0
36844,Chr05,678543.0,678623.0,79,0
36845,Chr05,678623.0,678750.0,126,0
36846,Chr05,678750.0,678840.0,89,0
36847,Chr05,678840.0,679187.0,346,0
36848,Chr05,679187.0,679271.0,83,0
36849,Chr05,679271.0,679292.0,20,0
36850,Chr05,679292.0,679371.0,78,0
36851,Chr05,679371.0,679845.0,473,0
36852,Chr05,679845.0,679852.0,6,0
36853,Chr05,679852.0,679916.0,63,0
36854,Chr05,679916.0,679984.0,67,0
36855,Chr05,679984.0,679997.0,12,0
36856,Chr05,679999.0,680091.0,91,0
36857,Chr05,680091.0,680136.0,44,0
36858,Chr05,680136.0,680158.0,21,0
36859,Chr05,680158.0,680163.0,4,0
36860,Chr05,680163.0,680166.0,2,0
36861,Chr05,680166.0,680266.0,99,0
36862,Chr05,680266.0,680392.0,125,0
36863,Chr05,680392.0,680518.0,125,0
36864,Chr05,680518.0,680836.0,317,0
36865,Chr05,680836.0,680890.0,53,0
36866,Chr05,680890.0,681197.0,306,0
36867,Chr05,681197.0,681346.0,148,0
36868,Chr05,681346.0,681565.0,218,0
36869,Chr05,681565.0,681587.0,21,0
36870,Chr05,681589.0,681599.0,9,0
36871,Chr05,681599.0,682078.0,478,0
36872,Chr05,682078.0,682159.0,80,0
36873,Chr05,682159.0,682871.0,711,0
36874,Chr05,682871.0,683044.0,172,0
36875,Chr05,683044.0,684979.0,1934,0
36876,Chr05,684979.0,685035.0,55,0
36877,Chr05,685035.0,685058.0,22,0
36878,Chr05,685058.0,685071.0,12,0
36879,Chr05,685071.0,685090.0,18,0
36880,Chr05,685090.0,685164.0,73,0
36881,Chr05,685164.0,685206.0,41,0
36882,Chr05,685206.0,685965.0,758,0
36883,Chr05,685965.0,686126.0,160,0
36884,Chr05,686126.0,686147.0,20,0
36885,Chr05,686147.0,686286.0,138,0
36886,Chr05,686286.0,686334.0,47,0
36887,Chr05,686334.0,686866.0,531,0
36888,Chr05,686866.0,687129.0,262,0
36889,Chr05,687129.0,687381.0,251,0
36890,Chr05,687381.0,688895.0,1513,0
36891,Chr05,688895.0,690303.0,1407,0
36892,Chr05,690303.0,690508.0,204,0
36893,Chr05,690508.0,690560.0,51,0
36894,Chr05,690560.0,691482.0,921,0
36895,Chr05,691482.0,691720.0,237,0
36896,Chr05,691720.0,692218.0,497,0
36897,Chr05,692218.0,692716.0,497,0
36898,Chr05,692716.0,692834.0,117,0
36899,Chr05,692834.0,693038.0,203,0
36900,Chr05,693038.0,693211.0,172,0
36901,Chr05,693211.0,693739.0,527,0
36902,Chr05,693739.0,693876.0,136,0
36903,Chr05,693877.0,693988.0,110,0
36904,Chr05,693988.0,694032.0,43,0
36905,Chr05,694032.0,694044.0,11,0
36906,Chr05,694044.0,694263.0,218,0
36907,Chr05,694263.0,694290.0,26,0
36908,Chr05,694290.0,694303.0,12,0
36909,Chr05,694303.0,694327.0,23,0
36910,Chr05,694327.0,694374.0,46,0
36911,Chr05,694374.0,694381.0,6,0
36912,Chr05,694381.0,694396.0,14,0
36913,Chr05,694396.0,694431.0,34,0
36914,Chr05,694431.0,694601.0,169,0
36915,Chr05,694601.0,694616.0,14,0
36916,Chr05,694616.0,694679.0,62,0
36917,Chr05,694679.0,694682.0,2,0
36918,Chr05,694682.0,694688.0,5,0
36919,Chr05,694690.0,694703.0,12,0
36920,Chr05,694703.0,694766.0,62,0
36921,Chr05,694768.0,694823.0,54,0
36922,Chr05,694823.0,695201.0,377,0
36923,Chr05,695201.0,695417.0,215,0
36924,Chr05,695417.0,695471.0,53,0
36925,Chr05,695471.0,695642.0,170,0
36926,Chr05,695642.0,695996.0,353,0
36927,Chr05,695996.0,696054.0,57,0
36928,Chr05,696054.0,696180.0,125,0
36929,Chr05,696180.0,696326.0,145,0
36930,Chr05,696326.0,696341.0,14,0
36931,Chr05,696341.0,696527.0,185,0
36932,Chr05,696527.0,697014.0,486,0
36933,Chr05,697014.0,697296.0,281,0
36934,Chr05,697296.0,697347.0,50,0
36935,Chr05,697347.0,697400.0,52,0
36936,Chr05,697400.0,697675.0,274,0
36937,Chr05,697675.0,697788.0,112,0
36938,Chr05,697788.0,697905.0,116,0
36939,Chr05,697905.0,697937.0,31,0
36940,Chr05,697939.0,697997.0,57,0
36941,Chr05,697997.0,698255.0,257,0
36942,Chr05,698255.0,698454.0,198,0
36943,Chr05,698454.0,698567.0,112,0
36944,Chr05,698567.0,698682.0,114,0
36945,Chr05,698682.0,698720.0,37,0
36946,Chr05,698720.0,698842.0,121,0
36947,Chr05,698842.0,698878.0,35,0
36948,Chr05,698878.0,699067.0,188,0
36949,Chr05,699067.0,699205.0,137,0
36950,Chr05,699205.0,699383.0,177,0
36951,Chr05,699383.0,699475.0,91,0
36952,Chr05,699475.0,699478.0,2,0
36953,Chr05,699478.0,699496.0,17,0
36954,Chr05,699496.0,699659.0,162,0
36955,Chr05,699659.0,699663.0,3,0
36956,Chr05,699663.0,699702.0,38,0
36957,Chr05,699702.0,700121.0,418,0
36958,Chr05,700121.0,700483.0,361,0
36959,Chr05,700483.0,700830.0,346,0
36960,Chr05,700830.0,701067.0,236,0
36961,Chr05,701067.0,701089.0,21,0
36962,Chr05,701089.0,701202.0,112,0
36963,Chr05,701202.0,701230.0,27,0
36964,Chr05,701230.0,701374.0,143,0
36965,Chr05,701374.0,701481.0,106,0
36966,Chr05,701481.0,701718.0,236,0
36967,Chr05,701718.0,702042.0,323,0
36968,Chr05,702042.0,702094.0,51,0
36969,Chr05,702094.0,702184.0,89,0
36970,Chr05,702184.0,702332.0,147,0
36971,Chr05,702332.0,702673.0,340,0
36972,Chr05,702673.0,702727.0,53,0
36973,Chr05,702727.0,703132.0,404,0
36974,Chr05,703132.0,703149.0,16,0
36975,Chr05,703149.0,703392.0,242,0
36976,Chr05,703392.0,703788.0,395,0
36977,Chr05,703788.0,703795.0,6,0
36978,Chr05,703795.0,704384.0,588,0
36979,Chr05,704384.0,705415.0,1030,1
36980,Chr05,705415.0,705630.0,214,1
36981,Chr05,705630.0,705874.0,243,0
36982,Chr05,705874.0,705924.0,49,0
36983,Chr05,705924.0,705927.0,2,0
36984,Chr05,705927.0,706052.0,124,0
36985,Chr05,706052.0,706103.0,50,0
36986,Chr05,706103.0,706131.0,27,0
36987,Chr05,706131.0,706146.0,14,0
36988,Chr05,706146.0,706267.0,120,0
36989,Chr05,706267.0,706319.0,51,0
36990,Chr05,706319.0,706822.0,502,0
36991,Chr05,706822.0,706922.0,99,0
36992,Chr05,706922.0,707000.0,77,0
36993,Chr05,707000.0,707033.0,32,0
36994,Chr05,707033.0,707765.0,731,1
36995,Chr05,707765.0,707818.0,52,0
36996,Chr05,707818.0,707839.0,20,0
36997,Chr05,707839.0,707974.0,134,0
36998,Chr05,707974.0,708090.0,115,0
36999,Chr05,708090.0,708180.0,89,0
37000,Chr05,708180.0,708436.0,255,0
37001,Chr05,708436.0,708895.0,458,0
37002,Chr05,708895.0,708939.0,43,0
37003,Chr05,708939.0,709045.0,105,0
37004,Chr05,709045.0,709186.0,140,0
37005,Chr05,709186.0,709349.0,162,0
37006,Chr05,709349.0,709420.0,70,0
37007,Chr05,709420.0,709478.0,57,0
37008,Chr05,709478.0,709581.0,102,0
37009,Chr05,709581.0,709685.0,103,0
37010,Chr05,709685.0,710275.0,589,1
37011,Chr05,710275.0,710296.0,20,0
37012,Chr05,710296.0,710409.0,112,0
37013,Chr05,710409.0,710412.0,2,0
37014,Chr05,710412.0,710557.0,144,0
37015,Chr05,710557.0,710579.0,21,0
37016,Chr05,710579.0,710729.0,149,0
37017,Chr05,710729.0,710987.0,257,0
37018,Chr05,710987.0,711000.0,12,0
37019,Chr05,711000.0,711640.0,639,0
37020,Chr05,711640.0,711643.0,2,0
37021,Chr05,711643.0,711745.0,101,0
37022,Chr05,711745.0,711811.0,65,0
37023,Chr05,711811.0,711948.0,136,0
37024,Chr05,711948.0,712102.0,153,0
37025,Chr05,712102.0,712432.0,329,0
37026,Chr05,712432.0,712959.0,526,0
37027,Chr05,712960.0,712983.0,22,0
37028,Chr05,712983.0,713160.0,176,0
37029,Chr05,713160.0,713193.0,32,0
37030,Chr05,713193.0,713861.0,667,0
37031,Chr05,713863.0,714307.0,443,0
37032,Chr05,714307.0,714491.0,183,0
37033,Chr05,714491.0,715030.0,538,0
37034,Chr05,715030.0,715329.0,298,0
37035,Chr05,715329.0,715583.0,253,0
37036,Chr05,715583.0,716362.0,778,0
37037,Chr05,716362.0,716661.0,298,0
37038,Chr05,716661.0,716708.0,46,0
37039,Chr05,716708.0,716888.0,179,0
37040,Chr05,716888.0,716977.0,88,0
37041,Chr05,716977.0,717479.0,501,1
37042,Chr05,717479.0,717961.0,481,1
37043,Chr05,717961.0,718090.0,128,0
37044,Chr05,718090.0,718133.0,42,0
37045,Chr05,718133.0,718288.0,154,0
37046,Chr05,718288.0,718572.0,283,1
37047,Chr05,718572.0,718640.0,67,0
37048,Chr05,718641.0,718646.0,4,0
37049,Chr05,718646.0,718742.0,95,0
37050,Chr05,718742.0,719087.0,344,2
37051,Chr05,719087.0,719121.0,33,0
37052,Chr05,719121.0,719127.0,5,0
37053,Chr05,719127.0,719135.0,7,0
37054,Chr05,719135.0,719295.0,159,0
37055,Chr05,719298.0,719315.0,16,0
37056,Chr05,719315.0,719369.0,53,0
37057,Chr05,719369.0,719588.0,218,1
37058,Chr05,719588.0,719773.0,184,0
37059,Chr05,719773.0,719844.0,70,0
37060,Chr05,719844.0,719958.0,113,0
37061,Chr05,719958.0,720290.0,331,0
37062,Chr05,720290.0,720359.0,68,0
37063,Chr05,720359.0,720498.0,138,0
37064,Chr05,720498.0,720776.0,277,0
37065,Chr05,720779.0,721187.0,407,0
37066,Chr05,721187.0,721411.0,223,0
37067,Chr05,721411.0,721418.0,6,0
37068,Chr05,721418.0,721435.0,16,0
37069,Chr05,721435.0,721487.0,51,0
37070,Chr05,721487.0,721599.0,111,0
37071,Chr05,721599.0,721815.0,215,0
37072,Chr05,721817.0,722029.0,211,0
37073,Chr05,722029.0,722443.0,413,0
37074,Chr05,722443.0,723028.0,584,1
37075,Chr05,723028.0,723599.0,570,0
37076,Chr05,723599.0,723762.0,162,0
37077,Chr05,723762.0,723869.0,106,0
37078,Chr05,723869.0,724153.0,283,0
37079,Chr05,724153.0,724190.0,36,0
37080,Chr05,724190.0,724262.0,71,0
37081,Chr05,724262.0,724298.0,35,0
37082,Chr05,724298.0,724302.0,3,0
37083,Chr05,724302.0,724326.0,23,0
37084,Chr05,724326.0,724332.0,5,0
37085,Chr05,724332.0,724340.0,7,0
37086,Chr05,724340.0,724470.0,129,0
37087,Chr05,724470.0,724490.0,19,0
37088,Chr05,724490.0,724619.0,128,0
37089,Chr05,724619.0,724787.0,167,2
37090,Chr05,724787.0,724922.0,134,1
37091,Chr05,724922.0,724956.0,33,0
37092,Chr05,724956.0,724985.0,28,0
37093,Chr05,724985.0,725386.0,400,0
37094,Chr05,725386.0,725628.0,241,0
37095,Chr05,725629.0,725738.0,108,0
37096,Chr05,725738.0,725810.0,71,0
37097,Chr05,725810.0,726237.0,426,1
37098,Chr05,726237.0,726281.0,43,0
37099,Chr05,726281.0,726418.0,136,0
37100,Chr05,726418.0,726547.0,128,0
37101,Chr05,726547.0,726729.0,181,0
37102,Chr05,726729.0,726733.0,3,0
37103,Chr05,726733.0,726741.0,7,0
37104,Chr05,726741.0,726753.0,11,0
37105,Chr05,726753.0,726756.0,2,0
37106,Chr05,726756.0,726763.0,6,0
37107,Chr05,726763.0,727024.0,260,0
37108,Chr05,727024.0,727046.0,21,0
37109,Chr05,727046.0,727174.0,127,0
37110,Chr05,727174.0,727641.0,466,0
37111,Chr05,727645.0,727656.0,10,0
37112,Chr05,727656.0,727752.0,95,0
37113,Chr05,727754.0,728249.0,494,0
37114,Chr05,728249.0,728309.0,59,0
37115,Chr05,728309.0,728328.0,18,0
37116,Chr05,728328.0,728429.0,100,0
37117,Chr05,728429.0,728644.0,214,0
37118,Chr05,728644.0,728683.0,38,0
37119,Chr05,728683.0,728743.0,59,0
37120,Chr05,728743.0,728770.0,26,0
37121,Chr05,728770.0,728848.0,77,0
37122,Chr05,728848.0,728952.0,103,0
37123,Chr05,728952.0,729582.0,629,0
37124,Chr05,729582.0,729608.0,25,0
37125,Chr05,729608.0,729645.0,36,0
37126,Chr05,729647.0,729664.0,16,0
37127,Chr05,729665.0,729884.0,218,0
37128,Chr05,729884.0,729979.0,94,0
37129,Chr05,729980.0,730064.0,83,0
37130,Chr05,730064.0,730100.0,35,0
37131,Chr05,730100.0,730242.0,141,1
37132,Chr05,730242.0,730256.0,13,0
37133,Chr05,730256.0,730463.0,206,1
37134,Chr05,730463.0,730475.0,11,0
37135,Chr05,730475.0,730690.0,214,0
37136,Chr05,730690.0,730947.0,256,0
37137,Chr05,730947.0,730955.0,7,0
37138,Chr05,730955.0,730960.0,4,0
37139,Chr05,730960.0,731161.0,200,0
37140,Chr05,731161.0,731526.0,364,0
37141,Chr05,731526.0,731634.0,107,0
37142,Chr05,731634.0,731829.0,194,0
37143,Chr05,731829.0,732392.0,562,0
37144,Chr05,732392.0,732778.0,385,0
37145,Chr05,732778.0,732844.0,65,0
37146,Chr05,732844.0,732877.0,32,0
37147,Chr05,732877.0,733038.0,160,0
37148,Chr05,733038.0,733055.0,16,0
37149,Chr05,733055.0,733122.0,66,0
37150,Chr05,733122.0,733238.0,115,0
37151,Chr05,733238.0,733244.0,5,0
37152,Chr05,733244.0,733295.0,50,0
37153,Chr05,733295.0,733322.0,26,0
37154,Chr05,733322.0,733569.0,246,0
37155,Chr05,733569.0,733576.0,6,0
37156,Chr05,733576.0,733880.0,303,1
37157,Chr05,733880.0,733957.0,76,0
37158,Chr05,733957.0,734157.0,199,0
37159,Chr05,734157.0,734166.0,8,0
37160,Chr05,734166.0,734303.0,136,0
37161,Chr05,734303.0,734341.0,37,0
37162,Chr05,734341.0,734352.0,10,1
37163,Chr05,734352.0,734535.0,182,1
37164,Chr05,734535.0,734830.0,294,1
37165,Chr05,734830.0,734912.0,81,0
37166,Chr05,734912.0,735428.0,515,0
37167,Chr05,735428.0,735550.0,121,0
37168,Chr05,735550.0,735647.0,96,0
37169,Chr05,735647.0,735708.0,60,0
37170,Chr05,735708.0,735797.0,88,0
37171,Chr05,735797.0,735881.0,83,0
37172,Chr05,735881.0,735986.0,104,0
37173,Chr05,735986.0,736065.0,78,0
37174,Chr05,736067.0,736320.0,252,0
37175,Chr05,736320.0,736449.0,128,0
37176,Chr05,736449.0,736550.0,100,0
37177,Chr05,736550.0,736560.0,9,0
37178,Chr05,736560.0,736589.0,28,0
37179,Chr05,736589.0,736607.0,17,0
37180,Chr05,736607.0,736610.0,2,0
37181,Chr05,736610.0,736625.0,14,0
37182,Chr05,736625.0,736721.0,95,0
37183,Chr05,736721.0,736735.0,13,0
37184,Chr05,736735.0,736932.0,196,0
37185,Chr05,736932.0,736951.0,18,0
37186,Chr05,736951.0,737096.0,144,0
37187,Chr05,737096.0,737144.0,47,0
37188,Chr05,737144.0,737273.0,128,0
37189,Chr05,737273.0,737408.0,134,0
37190,Chr05,737408.0,737417.0,8,0
37191,Chr05,737417.0,737420.0,2,0
37192,Chr05,737420.0,737572.0,151,0
37193,Chr05,737572.0,737591.0,18,0
37194,Chr05,737591.0,737609.0,17,0
37195,Chr05,737609.0,737733.0,123,0
37196,Chr05,737735.0,737744.0,8,0
37197,Chr05,737745.0,737761.0,15,0
37198,Chr05,737761.0,737819.0,57,0
37199,Chr05,737819.0,738218.0,398,1
37200,Chr05,738218.0,738242.0,23,0
37201,Chr05,738242.0,738355.0,112,0
37202,Chr05,738355.0,738656.0,300,0
37203,Chr05,738657.0,738744.0,86,0
37204,Chr05,738744.0,738750.0,5,0
